procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 1029188 181092 85784 1171132   0    0   279    53    0  681  7  6 87  0
 0  0 1029188 138464 85792 1171228   0    0     0   172    0 11640 16 14 70 0
 5  0 1029188 138968 85792 1171216   0    0     0     0    0 1545  4  3 93  0
 0  0 1029180 137572 85792 1171220   0    0     0     0    0 3544  7  6 88  0
 1  0 1029176 133324 85792 1171220   0    0     0   220    0 4985  9  8 84  0
 3  0 1029176 132732 85792 1171224   0    0     0     0    0 1634  3  3 93  0
 0  0 1029176 132676 85808 1171200   0    0     0   252    0 3827  8  5 87  0
 5  0 1029168 128644 85808 1171204   0    0     0     0    0 5105 12  9 79  0
 8  0 1029228 134816 85788 1171160   0    0     0     0    0 2676  4  4 91  0
 0  0 1029228 133764 85788 1171128   0    0     0   332    0 4254  9  7 84  0
 1  0 1029228 132816 85788 1171176   0    0     0     0    0 5567 11 10 79  0
 4  0 1029016 154132 85788 1171536   0    0   304     0    0 2985  6  4 90  0
 4  0 1028976 152212 85796 1171488   0    0     0    20    0 4846 11  9 80  0
 2  0 1028976 151284 85820 1171492   0    0     0   296    0 4796 10  8 82  0
 4  0 1028972 151064 85820 1171500   0    0     0     0    0 1470  3  3 94  0
