procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1260772 324108 115892 1015668  0    0   350    54    0  672  7  6 87  0
 6  0 1260752 304452 115948 1016152  0    0     0  1260    0 14877 20 16 65 0
 0  0 1261008 297724 115952 1015920  0    0     0    76    0 8157 12 11 77  0
 1  1 1261004 296524 115960 1016460  0    0     0   548    0 8237 17 10 73  0
 2  0 1261068 303128 115968 1016324  0    0     0   652    0 1692  3  4 94  0
 0  0 1261064 303400 115988 1015096  0    0     0   608    0 12357 16 14 70 0
 5  0 1261060 302760 116068 1015104  0    0     0  1376    0 6794 10  8 81  1
 0  0 1261060 302372 116080 1015104  0    0     0   720    0 4250  7  6 88  0
 6  0 1261056 300904 116104 1015436  0    0     0   556    0 10042 18 12 70 0
 1  0 1261056 301276 116104 1015428  0    0     0     0    0 3357  7  5 88  0
 0  0 1261056 300400 116124 1015884  0    0     0   552    0 7357 13 10 77  0
 0  0 1261056 299120 116276 1016268  0    0     0  2244    0 6416 11  8 81  1
 7  0 1261056 299120 116276 1016324  0    0     0   104    0 7830 11  9 80  0
 2  0 1261056 299152 116296 1015108  0    0     0   648    0 10825 15 12 73 0
 2  0 1261056 298908 116296 1015108  0    0     0     0    0 2139  5  3 91  0
 0  0 1261056 298908 116308 1015104  0    0     0   524    0 12467 15 13 72 0
 3  1 1261056 297988 116416 1015104  0    0     0  1044    0 7068 11  7 82  1
