procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0 1260828 272536 117692 1016420  0    0   348    54    0  672  7  6 87  0
 3  0 1260880 265704 117696 1016468  0    0     0   196    0 23276 19 14 67 0
 7  0 1260880 264988 117696 1016404  0    0     0     0    0 4659  5  4 90  0
 3  0 1260880 263796 117696 1017284  0    0     0    88    0 8098 10  7 83  0
 9  0 1260880 264304 117696 1017284  0    0     0     0    0 9847 10  6 84  0
 3  0 1260880 263816 117696 1017288  0    0     0     0    0 5803  4  6 90  0
 0  0 1260880 263456 117872 1017176  0    0     0  1296    0 8608 11  9 79  1
 3  0 1260880 263412 117872 1017288  0    0     0     0    0 12197 10 8 82  0
 2  0 1260880 263008 117880 1017276  0    0     0    56    0 6734  6  8 86  0
 1  0 1260880 263056 117880 1017288  0    0     0    96    0 7889 11  8 81  0
 1  0 1260872 263040 117880 1017288  0    0     0     0    0 10481 9  7 84  0
 8  0 1260872 262092 117880 1017288  0    0     0     0    0 4588  5  5 90  0
 5  0 1260608 264796 118008 1017236  0    0     0  1184    1 7889 14 10 76  0
 5  0 1260568 263500 118008 1017288  0    0     0     0    0 11398 12 9 80  0
 3  0 1260552 263028 118008 1017288  0    0     0    64    0 5311  5  5 90  0
