procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1225380 254696 100556 1045964  0    0   358    54    0  666  7  6 87  0
 7  0 1225368 207384 100568 1045824  0    0     0   244    0 16129 18 14 68 0
 0  0 1225368 207028 100568 1045824  0    0     0     0    0 3368  6  6 88  0
 0  0 1225308 210740 100572 1045780  0    0     0   152    0 4887 14  7 80  0
 5  0 1225308 208400 100724 1045780  0    0     0  1008    1 3843  8  7 85  1
 3  0 1225304 208200 100724 1045780  0    0     0     0    0 2917  6  5 89  0
 4  0 1225300 207768 100732 1045780  0    0     0    28    0 3255  7  4 89  0
 0  0 1225296 207212 100732 1045780  0    0     0     0    0 2995  6  5 88  0
 1  0 1225292 207104 100732 1045780  0    0     0    84    0 2597  6  6 89  0
 0  0 1225288 206484 100900 1045780  0    0     0  1004    0 3758  5  7 87  1
 1  0 1225288 207616 100900 1045780  0    0     0     0    0 2810  6  5 89  0
 0  0 1225172 207492 100900 1045784  0    0     0    16    0 7311 13  8 80  0
 0  0 1225172 207368 100900 1045784  0    0     0     0    0 2911  4  3 94  0
 0  0 1225144 206496 100908 1045784  0    0     0    56    0 4345  7  6 87  0
 0  0 1225144 206648 101172 1045784  0    0     0  1272    0 3500  5  5 89  1
 1  0 1225144 206152 101172 1045788  0    0     0     0    0 3576  7  7 87  0
 1  0 1225140 205672 101172 1045788  0    0     0     0    0 2942  6  4 90  0
 1  0 1225140 205172 101172 1045788  0    0     0     0    0 3001  6  6 88  0
