procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1016116 213540 77576 1129248   0    0   260    51    0  691  7  6 87  0
 3  0 1016096 172908 77592 1129400   0    0     0   652    0 9882 18 13 68  0
 1  0 1016096 170868 77592 1129336   0    0     0     0    0 3017  8  5 87  0
 7  0 1016096 194692 77608 1128960   0    0     0   328    0 5549 18 12 70  0
 6  0 1016096 194184 77608 1128904   0    0     0     0    0 2352  4  5 91  0
 7  0 1016096 205508 77620 1128928   0    0     0   148    0 5712 15 11 74  0
 1  0 1016088 210248 77628 1128916   0    0     0   108    0 4422 11  9 80  0
 2  0 1016088 208276 77632 1128960   0    0     0   624    0 5100  9  9 82  0
 1  0 1016088 206136 77664 1128924   0    0     0   420    0 6121 14 11 75  0
12  0 1016088 205888 77664 1128924   0    0     0     0    0 2173  4  4 92  0
 4  0 1016088 204592 77672 1128976   0    0     0   128    0 5728 15 10 75  0
 2  0 1016084 203332 77696 1129020   0    0     0   296    0 4498 11  8 80  1
 0  0 1016084 202656 77696 1128932   0    0     0   488    0 4268  9  7 84  0
 0  0 1016084 200648 77708 1128972   0    0     0   220    0 6127 15 10 75  0
 2  0 1016084 199504 77708 1128980   0    0     0     0    0 2903  6  4 90  0
 0  0 1016080 197964 77724 1128940   0    0     0   304    0 4991 13 10 77  0
 5  0 1016080 188048 77732 1128956   0    0     0    96    0 4307 13  7 80  0
