procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 7  0 1028932 181696 85852 1171368   0    0   279    53    0  681  7  6 87  0
 0  0 1028916 139216 85860 1171412   0    0     0   188    0 12606 16 14 69 0
 1  0 1028916 139180 85860 1171428   0    0     0     0    0 12047 17 15 69 0
 0  0 1028908 138212 85860 1171432   0    0     0   240    0 11687 17 16 67 0
 0  0 1028908 138080 85860 1171432   0    0     0     0    0 10490 16 13 70 0
 2  0 1028908 138344 85860 1171432   0    0     0     0    0 9363 15 12 72  0
 0  0 1028908 135464 85860 1171432   0    0     0     0    0 12390 17 16 66 0
 1  0 1028908 135416 85868 1171432   0    0     0    68    0 7666 13 13 74  0
 1  0 1028900 134872 85876 1171424   0    0     0   196    0 11217 17 15 69 0
 1  0 1028900 133316 85876 1171436   0    0     0     0    0 7542 13 12 76  0
 1  0 1028880 132384 85876 1171440   0    0     0     0    0 12057 16 16 68 0
 1  0 1028880 131604 85876 1171440   0    0     0     0    0 7282 12 12 76  0
