procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0 1093724 275080 146752 1082624  0    0   314    56    0  693  7  6 87  0
 1  0 1093612 194088 146940 1088512  0    0  5512   972    0 18519 25 17 57 1
 1  0 1093664 207128 146940 1088452  0    0     0     0    0 4556  7  7 86  0
 1  0 1093656 210264 146940 1088452  0    0     0     0    0 2552  6  4 90  0
 0  0 1093656 212600 146940 1088452  0    0     0   896    0 3175  6  5 89  0
 0  0 1093624 212524 146940 1088452  0    0    84   456    0 3085  8  5 87  0
 0  0 1093620 211968 146940 1088536  0    0     0     0    0 3046  5  5 90  0
11  0 1093620 212148 146944 1088536  0    0     0   120    0 3121  6  6 88  0
 0  0 1093516 211612 146948 1088608  0    0    88   124    0 4639  9  7 84  0
 0  0 1093512 211676 147020 1088608  0    0     0   976    0 3158  5  6 88  1
 4  0 1093500 205616 147020 1088628  0    0     0     0    0 7266 13  8 78  0
 1  0 1093484 222960 147020 1088632  0    0     4   436    0 3718 11  6 84  0
 0  0 1093484 222420 147020 1088632  0    0     0     0    0 3580  7  6 88  0
 4  0 1093484 222204 147020 1088632  0    0     0     0    0 2614  5  5 90  0
 4  0 1093480 221964 147144 1088632  0    0     0  1164    0 3697  7  7 86  1
 0  0 1089864 222972 147144 1088636  0    0     0     0    0 3804  8  7 84  0
 1  0 1089860 222204 147144 1088636  0    0     0    24    0 2756  6  5 88  0
 0  0 1089860 219908 147152 1088636  0    0     0    96    0 2650  5  5 90  0
