procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0 1070408 276928 75244 1105524   0    0   273    52    0  685  7  6 87  0
 0  0 1070400 243520 75252 1105600   0    0     0   168    0 12358 16 14 70 0
 4  0 1070400 243160 75252 1105616   0    0     0     0    0 1380  4  3 93  0
 0  0 1070400 242016 75252 1105616   0    0     0     0    0 3279  7  5 88  0
 2  0 1070388 242584 75252 1105616   0    0     0   204    0 4013  9  8 83  0
 9  0 1070388 242900 75252 1105620   0    0     0     0    0 1731  4  3 94  0
 1  0 1070388 242132 75276 1105588   0    0     0   284    0 5117 10  9 80  0
 2  0 1070384 241116 75276 1105560   0    0     0     0    0 5273 10  9 81  0
 1  0 1070384 241052 75276 1105572   0    0     0     0    0 1818  3  3 93  0
 9  0 1070384 240536 75276 1105576   0    0     0   324    0 3692  9  6 85  0
 1  0 1070384 239744 75276 1105612   0    0     0     0    0 5732 11  7 82  0
 1  0 1070236 240228 75276 1105616   0    0     0    16    0 2969  7  4 89  0
 0  0 1070236 239896 75284 1105616   0    0     0    20    0 3106  7  5 88  0
 2  0 1070144 238916 75284 1105616   0    0     0     0    0 5280 12  9 79  0
 4  0 1070140 237704 75308 1105620   0    0     0   320    0 2049  4  3 93  0
