procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0 1052208 184976 151964 1205904  0    0   305    56    0  700  7  6 87  0
 2  0 1052208 142652 151968 1206388  0    0     0  1444    0 12073 18 15 67 0
 5  0 1052208 142776 151968 1206380  0    0     0     0    0 5572  9  7 84  0
 2  0 1052204 142460 151972 1205196  0    0     4   556    0 8180 15 10 75  0
 3  0 1052204 142752 151972 1205204  0    0     0     0    0 1758  4  2 93  0
 1  0 1052204 141948 151972 1205208  0    0     0   672    0 10722 15 13 72 0
 4  0 1052204 140856 152024 1205212  0    0     0  1336    0 9176 14 11 74  1
 0  0 1052204 139896 152028 1205544  0    0     0   592    0 3323  6  4 90  0
 6  0 1052204 138064 152028 1206000  0    0     0   552    0 10375 18 13 69 0
 1  0 1052204 138796 152028 1205992  0    0     0     0    0 2750  7  5 89  0
 0  0 1052204 137960 152028 1206448  0    0     0  1312    0 8794 12 10 78  0
 6  0 1052204 138536 152072 1205272  0    0     0  1704    0 6812 11  8 80  1
 0  0 1052204 138672 152072 1205220  0    0     0     0    0 6216  9  7 83  0
 1  0 1052204 137876 152072 1205228  0    0     0   620    0 7640 14 10 77  0
 8  0 1052204 136748 152072 1205240  0    0     0    68    0 1689  7  3 90  0
 2  0 1052204 136944 152072 1205596  0    0     0   688    0 11044 14 11 75 0
 6  0 1052200 152264 152100 1205596  0    0     0  1448    1 11664 20 11 68 1
