procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1021056 176780 86792 1178804   0    0   280    53    0  681  7  6 87  0
 8  0 1021056 130308 86800 1178844   0    0     0   192    0 12621 16 15 69 0
 5  0 1021056 129788 86800 1178864   0    0     0     0    0 12493 17 17 66 0
 3  0 1021056 129456 86800 1178868   0    0     0     0    0 11434 16 14 70 0
 6  0 1021056 129104 86800 1178868   0    0     0     0    0 11316 16 16 68 0
 4  0 1022844 133176 86800 1176200   0    0     0   128    0 8854 18 12 70  0
 6  0 1022844 129204 86800 1176200   0    0     0     0    0 12056 17 15 68 0
 5  0 1022844 128480 86808 1176204   0    0     0    68    0 8824 15 13 72  0
 7  0 1022784 127708 86816 1176208   0    0     0   100    0 12040 17 15 68 0
 7  0 1022784 127232 86816 1176208   0    0     0     0    0 7668 13 12 76  0
 4  0 1025536 128316 86840 1173580   0    0  1240   724    0 13614 18 18 64 0
 5  0 1029944 133600 85472 1171068   0    0     0   104    0 7912 12 13 75  0
