procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 1093800 311792 134964 1068376  0    0   336    55    0  680  7  6 87  0
 3  0 1093800 274108 134964 1068164  0    0     0  1452    0 14881 14 14 71 1
 2  0 1093800 273860 134964 1068252  0    0     0     0    0 8231 10  7 83  0
 4  0 1093800 272768 134964 1068252  0    0     0     0    0 5852  9  6 85  0
 2  0 1093800 276556 134972 1068252  0    0     0   208    0 13932 14 12 75 0
 2  0 1093796 275908 134972 1068252  0    0     0     0    0 4637  8  6 86  0
 2  0 1093792 275308 135428 1068216  0    0     0  4408    1 16515 13 16 69 2
 5  0 1093792 275024 135476 1068252  0    0     0   340    0 2195  5  4 91  0
 0  0 1093792 274616 135480 1068248  0    0     0    56    0 7621  7  7 86  0
 0  0 1093792 274472 135480 1068252  0    0     0    72    0  706  2  2 97  0
 1  0 1093792 274348 135480 1068252  0    0     0     0    0 2556  4  3 93  0
 0  0 1093792 274224 135536 1068232  0    0     0  1600    0 2267  3  3 93  1
