procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1103656 373136 131036 1019676  0    0   339    54    0  677  7  6 87  0
 1  0 1103644 338036 131136 1019716  0    0     0  1044    0 22221 19 15 65 1
 3  0 1103644 335060 131140 1019716  0    0     0   132    0 4439  6  3 91  0
 4  0 1103636 334968 131140 1019716  0    0     0     0    0 7562 10  9 82  0
 2  0 1103516 336564 131140 1019716  0    0     0    92    0 10801 14 9 78  0
 0  0 1103516 336344 131148 1019720  0    0     0   544    0 8025  5  6 89  0
 0  0 1103516 336704 131308 1019624  0    0     0  1608    0 8077 11  9 79  1
 3  0 1103516 336000 131308 1019720  0    0     0     0    0 14656 10 10 80 0
 7  0 1103516 335852 131308 1019720  0    0     0     0    0 4145  4  4 92  0
 1  0 1103516 335960 131308 1019720  0    0     0     0    0 7415  9  7 84  0
 3  0 1103516 335712 131308 1019720  0    0     0   108    0 11719 11 7 82  0
 3  0 1103516 329016 131308 1019720  0    0     0     0    0 5132 11  6 84  0
 0  0 1103512 329676 131424 1019720  0    0     0  1104    0 7980 10  9 80  1
 1  0 1103512 328536 131424 1019720  0    0     0     0    0 9026 10  8 82  0
 3  0 1103508 327700 131428 1019720  0    0     0    60    0 5493  5  6 89  0
