procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  1 1046604 167636 155668 1233552  0    0   300    56    0  704  7  6 87  0
 0  1 1048160 109644 155564 1229828  0    0  8140  2468    1 21012 18 20 59 3
 3  0 1049428 96760 155624 1246364   0    0 20604   188    1 10706 15 15 68 2
 0  0 1059420 117024 156288 1240504  0    0 42776  3728    1 14391 20 24 54 2
 0  0 1059268 124200 156292 1240592  0    0     0   168    0 3272  7  3 90  0
 2  0 1059212 124500 156296 1240600  0    0     0  1020    0 2792  7  5 88  0
 6  1 1059200 124120 156296 1240600  0    0     0  1224    0 3790  7  6 86  1
 0  0 1059200 123596 156296 1240600  0    0     0   100    0 3706  9  6 84  0
 3  0 1059196 115536 156296 1241060  0    0   460     0    0 3251 10  7 83  0
 1  0 1059192 116516 156296 1241060  0    0     0     0    0 2357  6  3 90  0
 2  0 1059184 116004 156336 1241020  0    0    36   204    0 4518  8  9 83  0
 7  0 1059116 115884 156356 1241124  0    0     0   788    0 10944 15 13 71 0
 1  0 1059104 115928 156500 1241128  0    0     0  1304    0 3026  4  5 89  1
 5  0 1059104 115628 156500 1241128  0    0     0     0    0 2896  6  7 87  0
 2  0 1059104 115312 156500 1241128  0    0     0     0    0 2783  6  5 89  0
 2  0 1059104 115184 156504 1241140  0    0     4   376    0 3155  7  6 87  0
 3  0 1059104 114572 156504 1241140  0    0     0     0    0 2637  6  5 89  0
 3  0 1059096 114488 156508 1241136  0    0     0  1008    0 2973  5  6 89  1
