procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 1079368 351820 141624 1049332  0    0   325    55    0  685  7  6 87  0
 4  0 1079368 301480 141628 1049372  0    0     0   156    0 13514 17 13 70 0
 1  0 1079368 323812 141632 1049372  0    0     0    88    0 10551 17 8 76  0
 9  0 1079368 322576 141632 1049372  0    0     0   160    0 6781 10  7 83  0
 1  0 1079260 321996 141632 1049452  0    0    76     0    0 13894 13 11 76 0
 1  1 1079260 321972 141632 1049452  0    0     0  1680    0 4962  7  8 84  1
 1  0 1079256 322020 141732 1049452  0    0     0  2464    0 16811 14 14 71 2
 0  0 1079256 321964 141732 1049452  0    0     0     0    0 3818  6  4 91  0
 0  0 1079256 321756 141732 1049452  0    0     0    72    0 9713 10  8 82  0
 0  0 1079256 321664 141732 1049452  0    0     0     0    0 1474  3  3 95  0
 4  1 1079256 321492 141788 1049396  0    0     0  3552    0 16089 15 14 68 2
 0  0 1079256 321276 141788 1049452  0    0     0    88    0 4827  6  5 89  0
