procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1009232 183196 83852 1172696   0    0   284    53    0  679  7  6 87  0
 0  0 1009224 140284 83860 1172748   0    0     0   196    0 13238 16 15 69 0
 0  0 1009224 140316 83860 1172756   0    0     0     0    0 11408 18 14 68 0
 2  0 1008612 138848 84116 1175472   0    0  2564   800    0 17924 21 17 61 0
 0  0 1008612 137468 84116 1175520   0    0     0   516    0 11790 18 14 68 0
 0  0 1008612 137036 84116 1175524   0    0     0     0    0 10910 16 15 69 0
 0  0 1008612 135752 84116 1175528   0    0     0     0    0 11587 17 16 67 0
 1  0 1008612 138508 84116 1175532   0    0     0     0    0 7487 14 11 75  0
 0  0 1008600 137244 84124 1175532   0    0     0   164    0 11819 17 16 67 0
 1  0 1008600 146588 84140 1175520   0    0     0   576    0 7834 14 11 75  0
 2  0 1008600 145728 84140 1175364   0    0     0     0    0 11747 17 16 67 0
 0  0 1008600 145108 84140 1175364   0    0     0     0    0 8295 12 12 76  0
