procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0 1029896 202532 85476 1171160   0    0   280    53    0  682  7  6 87  0
 3  0 1029888 158672 85500 1171232   0    0     0   484    0 10627 17 11 71 0
 0  0 1029888 154968 85500 1171244   0    0     0     0    0 2996  5  5 90  0
16  0 1029880 152900 85532 1170956   0    0    16   296    0 5249 15 10 76  0
 1  0 1029880 152192 85532 1170908   0    0     0     0    0 2542  4  4 92  0
 1  0 1029768 143232 85552 1170948   0    0     0   288    0 6125 18 10 71  0
 4  0 1029764 145840 85552 1170952   0    0     0   436    0 3355  8  6 86  0
 0  0 1029756 145104 85560 1170996   0    0     0   128    0 5202  9  9 82  0
 0  0 1029748 136124 85568 1170968   0    0     0    76    0 6315 15 11 74  0
 0  0 1029744 135852 85568 1170968   0    0     0     0    0  822  1  3 96  0
 0  0 1029740 133824 85576 1170844   0    0     0    92    0 6374 14 10 75  0
 1  0 1029732 132432 85600 1171044   0    0     0   576    0 3406 10  7 82  0
 0  0 1029724 131940 85600 1170968   0    0     0     0    0 3218  7  6 87  0
 1  0 1029680 130168 85616 1171012   0    0     0   208    0 5920 14 11 75  0
 0  0 1029680 129680 85616 1170956   0    0     0     0    0 2639  5  5 91  0
 0  0 1029680 130792 85624 1170980   0    0     0   136    0 5449 14 10 76  0
 3  0 1029676 130724 85624 1171016   0    0     0   472    0 2267  7  5 88  0
