procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1000940 355628 79664 1116656   0    0   256    50    0  692  7  6 87  0
 2  0 1000904 314864 79672 1116720   0    0     0   156    0 11962 16 15 69 0
 3  0 1000904 317592 79672 1116720   0    0     0     0    0 10550 15 15 70 0
 2  0 1000896 318148 79672 1116724   0    0     0     0    0 7984 13 12 75  0
 3  0 1000892 318568 79672 1116724   0    0     0   180    0 11028 17 16 67 0
 5  0 1000892 317520 79680 1116728   0    0     0   104    0 7919 14 13 73  0
 6  0 1000876 317268 79680 1116728   0    0     0     0    0 10937 16 14 70 0
 4  0 1000868 316700 79680 1116712   0    0     0     0    0 7507 13 14 74  0
 6  0 1000868 316276 79680 1116720   0    0     0     0    0 10660 15 15 70 0
 3  0 1000864 316148 79680 1116720   0    0     0   120    0 7115 12 12 76  0
 4  0 1000864 314804 79680 1116724   0    0     0     0    0 11566 16 16 67 0
 3  0 1000864 314624 79688 1116724   0    0     0    60    0 8198 13 12 75  0
