procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1094880 303824 145452 1072748  0    0   315    55    0  692  7  6 87  0
 3  0 1094876 261004 145512 1072772  0    0     0   956    0 14758 15 14 71 1
 0  0 1094876 260756 145512 1072784  0    0     0    92    0 8492  8  7 84  0
 3  0 1094876 259872 145512 1072784  0    0     0     0    0 6063  8  7 85  0
 0  0 1094876 259788 145512 1072784  0    0     0     0    0 13464 13 12 75 0
 2  0 1094876 259624 145512 1072784  0    0     0     0    0 3411  5  4 90  0
 2  0 1094872 259564 145512 1072784  0    0     0     0    0 9722  9  9 81  0
 6  0 1094872 258836 145784 1072784  0    0     0  4264    0 5077  6  8 84  3
 1  0 1094912 274564 145788 1072716  0    0     0   552    0 16862 15 14 71 0
 1  0 1094912 274604 145788 1072716  0    0     0     0    0 5581  7  6 87  0
 0  0 1094912 274464 145788 1072716  0    0     0     0    0 10017 13 11 77 0
 0  0 1094912 274464 145788 1072716  0    0     0     0    0 1235  2  2 96  0
