procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 1007548 226544 77052 1149016   0    0   262    51    0  690  7  6 87  0
 1  0 1008680 163420 77060 1143464   0    0     0   256    0 14359 20 17 63 0
 1  0 1008680 166120 77068 1143464   0    0     0    64    0 4878  6  6 88  0
 3  0 1008680 165612 77068 1143464   0    0     0   368    0 4226 10  7 83  0
 0  0 1008680 167116 77084 1143456   0    0     0   188    0 2959  9  7 84  0
 0  0 1008672 189800 77084 1143456   0    0     0     0    0 3263 11  6 83  0
 0  0 1008664 187764 77084 1143464   0    0     0     0    0 5338  8  8 84  0
 1  0 1008664 189488 77084 1143468   0    0     0     0    0 3183  8  7 85  0
 5  0 1008092 171820 77212 1146744   0    0  3160   672    0 5519 11  8 81  0
 7  0 1010480 159720 77424 1148272   0    0  6404   748    0 6346 16  9 74  0
 2  0 1010480 158656 77424 1148272   0    0     0    16    0 3183  9  6 84  0
 0  0 1010480 162144 77440 1148272   0    0     0   244    0 2896  8  6 86  0
 0  0 1010480 161772 77440 1148272   0    0     0     0    0 2711  7  6 86  0
 3  0 1010460 159760 77440 1148268   0    0     0     0    0 6387  8  9 84  0
 5  0 1010460 159224 77440 1148268   0    0     0   408    0 3248  9  7 84  0
 0  0 1010460 158644 77440 1148268   0    0     0     0    0 2953  8  5 86  0
 0  0 1010424 196740 77464 1148284   0    0    56   184    0 3533  9  8 83  0
 0  0 1010424 196868 77468 1148288   0    0     0   176    0 1060  2  2 95  0
