procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0 1109068 317912 136992 1043112  0    0   332    55    0  682  7  6 87  0
 0  0 1108920 236980 136992 1043228  0    0    68   288    0 15185 17 16 66 0
 1  0 1108920 234376 136996 1043228  0    0     0    96    0 4261 10  6 85  0
 0  0 1108916 233120 136996 1043228  0    0     0     0    0 2645  6  4 89  0
 0  0 1108916 234484 137044 1043292  0    0    64  1144    0 2992  6  5 89  0
 0  0 1108916 234316 137052 1043292  0    0     0    28    0 2945  6  6 88  0
 1  0 1108912 233868 137052 1043292  0    0     0     0    0 2482  5  4 91  0
 0  0 1108000 231448 137052 1044356  0    0  1064     0    0 3354  6  6 88  0
 0  0 1108000 231056 137052 1044356  0    0     0     0    0 3229  7  5 88  0
 0  0 1108000 230532 137164 1044356  0    0     0   960    0 4441  7  7 86  1
 0  0 1107996 230856 137164 1044356  0    0     0     4    0 7420 13  8 78  0
 0  0 1107996 230480 137172 1044348  0    0     0    20    0 2754  5  4 90  0
 4  0 1107992 230228 137172 1044360  0    0     0     0    0 2618  6  5 90  0
 0  0 1107988 230104 137172 1044360  0    0     0     0    0 3172  6  6 88  0
 7  0 1107988 229492 137384 1044360  0    0     0  1232    0 3994  7  6 86  1
 1  0 1107984 219316 137384 1044364  0    0     0     0    0 3371 11  6 83  0
 6  0 1107980 220928 137384 1044364  0    0     0     0    0 3489  8  6 87  0
 0  0 1107980 220876 137384 1044364  0    0     0    12    0 2831  6  6 89  0
