procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 7  0 997436 280968  81304 1121828   0    0   252    50    0  692  7  6 87  0
 1  0 997428 249180  81312 1121924   0    0     0   200    0 11557 16 12 71 0
 4  0 997428 249212  81312 1121924   0    0     0     0    0 1603  3  3 94  0
 1  0 997428 248068  81312 1121928   0    0     0     0    0 3218  8  6 86  0
 3  0 997428 247788  81312 1121932   0    0     0     0    0 5348  9  8 83  0
 3  0 997428 247664  81312 1121932   0    0     0   136    0 1554  3  3 94  0
 1  0 997428 247728  81328 1121912   0    0     0   244    0 3209  7  6 87  0
 2  0 997436 268068  81328 1121772   0    0     0     0    0 4796 11  9 80  0
 7  0 997436 268084  81328 1121772   0    0     0     0    0 1768  3  3 94  0
 2  0 997436 266596  81328 1121776   0    0     0     0    0 3545 10  5 84  0
 1  0 997436 282096  81328 1121804   0    0     0     0    0 6790 18  9 74  0
 3  0 997436 281976  81336 1121804   0    0     0   344    0 1845  5  4 92  0
 1  0 997436 282016  81336 1121816   0    0     0     0    0 2987  7  5 89  0
 1  0 997436 281468  81336 1121836   0    0     0     0    0 4396  9  8 83  0
 3  0 997436 281252  81336 1121840   0    0     0     0    0 2087  4  3 92  0
