procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 999360 340256  80672 1120332   0    0   254    50    0  692  7  6 87  0
 0  0 999312 281432  80688 1120476   0    0     0   664    0 14203 14 14 71 0
 3  0 999312 281904  80688 1120480   0    0     0     0    0 4711  7  6 87  0
 3  0 999312 280708  80688 1120480   0    0     0     0    0 2475  7  5 88  0
 1  0 999308 282796  80688 1120480   0    0     0     0    0 2902 10  5 85  0
 1  0 999308 282412  80692 1120480   0    0     0    76    0 2704  7  6 87  0
 1  0 999308 282072  80692 1120480   0    0     0   168    0 5463 10  7 83  0
 4  0 999308 274272  80692 1120480   0    0     0     0    0 3493 11  6 83  0
 1  0 999300 273664  80700 1120484   0    0     0    96    0 3565 12  8 81  0
 0  0 999300 272976  80700 1120484   0    0     0     0    0 2798  7  6 87  0
 0  0 999300 272076  80700 1120484   0    0     0     0    0 3185  8  7 85  0
 0  0 999300 271428  80716 1120484   0    0     0   436    0 2852  7  6 87  0
 5  0 999300 269244  80716 1120484   0    0     0     0    0 4940 11  9 81  0
 0  0 999300 268452  80716 1120484   0    0     0     0    0 3491  7  6 87  0
 0  0 999300 267956  80716 1120484   0    0     0     0    0 3036  8  5 86  0
 0  0 999300 266876  80716 1120484   0    0     0     0    0 2798  8  6 86  0
 2  0 999300 306148  80732 1120444   0    0     0   296    0 2859  7  7 87  0
 1  0 999300 306020  80732 1120448   0    0     0     0    0 1007  2  2 96  0
