procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 1018732 219868 78648 1122892   0    0   258    50    0  691  7  6 87  0
 1  0 1018880 168244 78668 1115524   0    0     0   632    0 14957 18 18 64 0
 0  0 1018872 167600 78668 1115412   0    0     0     0    0 4671  6  6 89  0
 0  0 1018872 167608 78668 1115412   0    0     0     0    0 3429 10  7 84  0
 6  0 1018860 222916 78668 1115412   0    0     0     0    0 3000 12  6 82  0
 8  0 1018860 222344 78676 1115412   0    0     0    68    0 3149  9  6 84  0
 5  0 1018860 222592 78676 1115412   0    0     0   252    0 4572  8  6 86  0
 0  0 1018860 222052 78676 1115412   0    0     0     0    0 3104  8  7 85  0
 5  0 1018860 221488 78684 1115404   0    0     0   112    0 3227 11  6 83  0
 4  0 1018860 220468 78684 1115420   0    0     0     0    0 3218  8  7 85  0
 6  0 1018860 221344 78684 1115420   0    0     0     0    0 2589  8  5 87  0
 1  0 1018860 220464 78696 1115420   0    0     0   464    0 2844  8  6 86  0
 0  0 1018860 218452 78696 1115420   0    0     0     0    0 5521  9  7 85  0
12  0 1018844 218212 78704 1115420   0    0     0   124    0 3605  8  6 86  0
 0  0 1018844 241428 78704 1115420   0    0     0     0    0 3120 10  6 84  0
 0  0 1018844 240996 78704 1115420   0    0     0     0    0 2548  7  6 87  0
 0  0 1018844 280336 78708 1115408   0    0     0   280    0 2744  5  7 88  0
 2  0 1018844 280476 78708 1115384   0    0     0     0    0 1619  3  4 93  0
