procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1071804 199632 85872 1137484   0    0   277    52    0  683  7  6 87  0
 3  0 1071788 160096 85896 1137696   0    0   128   436    0 10878 18 12 70 0
 2  0 1071784 159104 85896 1137696   0    0     0     0    0 3260  6  4 90  0
 1  0 1071768 157252 85904 1137728   0    0     0   120    0 5264 13 11 77  0
 2  0 1071768 157120 85904 1137692   0    0     0   384    0 2334  5  4 91  0
 4  0 1071756 155616 85912 1137716   0    0     0   176    0 6094 14  9 77  0
 3  0 1071748 155612 85912 1137720   0    0     0     0    0 2896  8  6 86  0
 8  0 1071744 152940 85920 1137752   0    0     0    92    0 5894 11 10 79  0
 0  0 1071740 165712 85936 1137720   0    0     0   108    0 6009 14 12 75  0
 4  0 1071740 165096 85936 1137732   0    0     0   244    0  859  1  2 97  0
 0  0 1071740 164568 85944 1137760   0    0     0   124    0 6514 15 10 75  0
 3  0 1071740 163736 85976 1137752   0    0     0   412    0 3785 10  7 83  0
 9  0 1071796 170288 85976 1137756   0    0     0     0    0 3328  7  6 87  0
 1  0 1071792 168320 85984 1137728   0    0     0   172    0 6929 18 12 70  0
 0  0 1071780 167028 85984 1137728   0    0     0   452    0 3755  7  6 87  0
 0  0 1071780 166124 85992 1137704   0    0     0   152    0 5739 14  9 76  0
 1  0 1071772 166004 85992 1137728   0    0     0     0    0 2077  7  4 89  0
