procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1196972 233752 54572 1097660   0    0   375    53    0  654  6  6 87  0
 2  0 1196628 215568 54684 1097704   0    0    40   996    0 16370 21 12 66 0
 1  0 1196628 215320 54684 1097704   0    0     0     0    0 9578 10 11 79  0
 1  0 1196624 216852 54684 1097704   0    0     0     0    0 7518  9  8 83  0
 0  0 1196608 216372 54684 1097704   0    0     0     0    0 13117 14 11 76 0
 1  0 1196604 216260 54684 1097704   0    0     0     0    0 3163  7  4 89  0
 1  0 1196596 215648 55108 1097672   0    0     0  1996    0 14128 13 13 73 1
 4  0 1196596 215120 55876 1097704   0    0     0  3080    1 4345  5  6 86  2
 0  0 1196588 214640 55884 1097708   0    0     4    72    0 15342 18 12 70 0
 1  0 1196588 214532 55884 1097708   0    0     0     0    0 3300  5  3 92  0
 5  0 1196588 211804 55892 1097708   0    0     0   128    0 11838 16 11 73 0
 0  0 1196588 211556 55900 1097708   0    0     0    28    0 1537  3  2 95  0
