procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0 982532 297940  82000 1125240   0    0   251    50    0  693  7  6 87  0
 1  0 982532 264476  82008 1125336   0    0     0   172    0 12323 16 15 68 0
 2  0 982532 264332  82008 1125336   0    0     0   228    0 1625  3  2 94  0
 0  0 982532 263640  82008 1125340   0    0     0     4    0 3136  7  5 87  0
 1  0 982532 263604  82016 1125340   0    0     0    20    0 4199  8  8 84  0
 9  0 982532 256324  82024 1125344   0    0     0   144    0 2336 10  3 88  0
 0  0 982496 255844  82040 1125660   0    0   340   228    0 3633  8  7 85  0
 2  0 982496 255988  82040 1125660   0    0     0   368    0 4876 10  9 81  0
 1  0 982496 255640  82040 1125664   0    0     0     0    0 2687  5  4 91  0
 0  0 982484 254880  82048 1125628   0    0     0    88    0 4156  8  7 85  0
 0  0 982480 274928  82088 1125596   0    0     0   280    0 7008 15 10 75  0
 3  0 982480 274248  82088 1125600   0    0     0     0    0 2644  6  4 91  0
 0  0 982480 273780  82088 1125600   0    0     0   192    0 2734  6  5 90  0
 2  0 982448 270692  82104 1127208   0    0  1612   388    0 6586 10  8 81  0
 3  0 982448 270820  82104 1127212   0    0     0     0    0 1491  4  3 93  0
