procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1069380 271916 145672 1088344  0    0   321    55    0  689  7  6 87  0
 1  0 1069336 194296 145688 1088448  0    0     0   260    0 15166 17 14 69 0
 0  0 1069336 193168 145688 1088436  0    0     0     0    0 4594  8  7 85  0
 0  0 1069336 192328 145788 1088396  0    0     0  1164    0 3463  5  6 88  1
 1  0 1069324 194376 145788 1088436  0    0     0     0    0 3626  8  6 86  0
 0  0 1069316 194460 145788 1088436  0    0     0   116    0 3442  7  6 86  0
 1  0 1069316 194228 145788 1088436  0    0     0     0    0 2451  5  5 90  0
 0  0 1069316 193936 145788 1088436  0    0     0     0    0 2605  5  5 90  0
 9  1 1069308 193112 145920 1088412  0    0     0  1152    0 4040  7  7 85  1
 2  0 1069308 192820 145920 1088436  0    0     0    40    0 2247  4  4 92  0
 8  0 1069308 192004 145920 1088436  0    0     0     8    0 3039  7  5 88  0
 1  0 1069304 209748 145920 1088384  0    0     0     0    0 7623 10  8 82  0
 0  0 1069304 209436 145920 1088384  0    0     0     0    0 1710  2  2 96  0
 1  0 1069280 208688 145928 1088376  0    0     0   120    0 3388  5  5 89  0
 4  0 1069280 208564 146068 1088384  0    0     0  1088    0 4606  8  6 86  1
 0  0 1069280 207856 146068 1088388  0    0     0    36    0 2847  5  4 90  0
 1  0 1069280 207616 146068 1088388  0    0     0     0    0 2403  5  4 91  0
 1  0 1069280 207360 146068 1088388  0    0     0     0    0 2474  6  4 90  0
