procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 1066752 181936 154900 1199188  0    0   300    56    0  704  7  6 87  0
 1  0 1066736 151736 154920 1201900  0    0  3456   952    0 19783 16 13 70 1
 1  0 1066676 151208 154920 1201900  0    0     0     0    0 4648  5  5 90  0
 0  0 1066676 150836 154920 1201900  0    0     0    16    0 7076 10  7 83  0
 0  0 1066676 150232 154920 1201900  0    0     0     0    0 10106 9  8 83  0
 7  0 1066612 149580 154920 1201904  0    0     0    60    0 5361  6  6 89  0
 0  0 1066612 149364 154928 1201904  0    0     0  1160    0 8253 11 10 79  1
 5  0 1066612 149100 154928 1201904  0    0     0     0    0 10910 10 8 82  0
 6  0 1066612 152032 154928 1201904  0    0     0     0    0 4225  4  4 92  0
 0  0 1066584 151920 154928 1201904  0    0     0     0    0 7762 11  8 82  0
 2  0 1066584 151776 154928 1201904  0    0     0     0    0 13035 11 7 81  0
 1  0 1066584 151672 154928 1201904  0    0     0    24    0 5144  3  5 92  0
 0  0 1066580 151300 154932 1201904  0    0     0  1080    0 7629 11  9 80  1
 6  0 1066576 150648 154932 1201904  0    0     0     0    0 11823 9  7 84  0
 7  0 1066576 150680 154932 1201908  0    0     0    56    0 4790  6  6 88  0
