procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 982084 296304  82688 1127244   0    0   249    49    0  693  7  6 87  0
 7  0 982084 256740  82696 1127280   0    0     0   188    0 11619 16 13 71 0
 0  0 982084 256560  82696 1127300   0    0     0    12    0 11507 18 14 68 0
 0  0 982084 256232  82696 1127304   0    0     0   184    0 11728 18 14 68 0
 3  0 982084 255124  82696 1127296   0    0     0     0    0 10917 16 15 69 0
 1  0 982084 254812  82696 1127308   0    0     0     0    0 7636 13 11 76  0
 0  0 982084 254692  82696 1127308   0    0     0     0    0 10731 15 16 70 0
 0  0 982084 254320  82700 1127308   0    0     0    68    0 6008 11 10 78  0
 0  0 982084 254320  82700 1127312   0    0     0   124    0 10661 17 14 70 0
 1  0 982084 254180  82700 1127312   0    0     0     0    0 7161 13 11 76  0
 0  0 982084 253700  82708 1127316   0    0     0    64    0 11515 17 15 68 0
 1  0 982084 253456  82708 1127316   0    0     0     0    0 7921 12 10 78  0
