procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0 1209932 294864 58036 1087376   0    0   374    53    0  655  6  6 87  0
 1  0 1209524 227764 58052 1087516   0    0   128   248    1 14931 18 16 66 0
 0  0 1209504 229272 58064 1087516   0    0     4   100    0 5619  9  8 83  0
 2  0 1209500 227692 58064 1087528   0    0     0     0    0 2693  5  5 89  0
 0  0 1209500 227476 58288 1087480   0    0     0  1120    0 2633  4  5 91  1
 0  0 1209496 229304 58288 1087552   0    0    24     0    0 3540  8  6 86  0
 0  0 1209476 228968 58288 1087552   0    0     0     0    0 2762  6  6 88  0
 0  0 1209476 228632 58288 1087552   0    0     0     0    0 2276  5  4 91  0
 2  0 1209468 228740 58288 1087552   0    0     0     0    0 3045  6  5 88  0
 0  0 1209432 227896 58512 1087700   0    0    80  1224    0 3699  5  8 86  1
 0  0 1209432 227640 58512 1087632   0    0     0     0    0 3639  6  6 88  0
 7  0 1209432 227208 58512 1087632   0    0     0     0    0 3033  6  5 89  0
 3  0 1209420 227160 58512 1087784   0    0   148     0    0 6115 11  8 81  0
 1  0 1209412 227036 58512 1087784   0    0     0     0    0 2764  5  5 90  0
 4  1 1209408 226200 58760 1087764   0    0     0  1088    0 3625  7  6 86  1
 0  0 1209408 226092 58792 1087784   0    0     0   132    0 2799  5  5 90  0
 8  0 1209408 225388 58792 1087784   0    0     0     0    0 3033  7  5 88  0
 0  0 1209404 225052 58792 1087788   0    0     0     0    0 2770  6  4 89  0
