procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
12  0 1066576 221436 86912 1134340   0    0   275    52    0  684  7  6 87  0
 0  0 1066504 156432 86928 1134376   0    0     0   696    0 12449 16 15 68 0
 8  0 1066500 156368 86928 1134376   0    0     0     0    0 4210  5  6 89  0
 0  0 1066412 164352 86928 1126532   0    0     0    72    0 3815  8  7 85  0
 4  0 1066412 166740 86928 1126532   0    0     0     0    0 2718  8  5 87  0
 1  0 1066412 166028 86928 1126532   0    0     0     0    0 2928  7  6 87  0
 2  0 1066156 161456 86952 1126716   0    0   148   560    0 6379 14 10 75  0
 1  0 1066156 163768 86960 1126708   0    0     0    28    0 2833  5  4 91  0
 0  0 1066148 162360 86968 1126720   0    0     0   120    0 3448  9  6 85  0
 0  0 1066148 161468 86968 1126720   0    0     0     0    0 3111  8  6 86  0
 7  0 1066148 160996 86968 1126720   0    0     0     0    0 3008  8  6 87  0
 1  0 1066140 160376 86988 1126728   0    0     4   520    0 3133  9  7 84  0
 2  0 1066132 159460 86988 1126728   0    0     0     0    0 2782  9  5 86  0
 0  0 1066128 158900 86988 1126728   0    0     0    16    0 2822  7  6 86  0
 0  0 1066216 173820 85492 1111532   0    0     0     0    0 5386  9  8 83  0
 6  0 1066216 173760 85492 1111408   0    0     0     0    0 2478  6  5 88  0
12  0 1066216 173196 85500 1111408   0    0     0   136    0 3086  9  6 85  0
 0  0 1066216 172584 85500 1111412   0    0     0     0    0 2762  8  6 87  0
