procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 1019392 216132 77972 1122488   0    0   259    50    0  691  7  6 87  0
 0  0 1019392 185544 77980 1122556   0    0     0   604    0 11522 15 15 69 0
 5  0 1019392 185168 77980 1122580   0    0     0     0    0 1545  4  3 94  0
 1  0 1019392 185124 77980 1122580   0    0     0     0    0 3542  6  5 89  0
 4  0 1019392 184624 77980 1122564   0    0     0     0    0 5516 10  7 83  0
 1  0 1019392 184060 77980 1122580   0    0     0     0    0 1939  4  4 93  0
 1  0 1019388 183312 77992 1122556   0    0     0   512    0 2851  7  5 88  0
 1  0 1019388 182600 77992 1122560   0    0     0     0    0 5441 11  9 80  0
 2  0 1019388 181848 77992 1122560   0    0     0     0    0 2200  4  4 92  0
 0  0 1019360 181344 77992 1122564   0    0     4     0    0 3621  8  6 86  0
 2  0 1019360 180700 77992 1122524   0    0     0     0    0 4865 10  8 82  0
 3  0 1019360 180648 78000 1122540   0    0     0   288    0 1904  4  3 93  0
 0  0 1019364 194256 78000 1122488   0    0     0     0    0 3233  7  6 86  0
 0  0 1019364 193916 78000 1122532   0    0     0     0    0 5786 11  7 81  0
 4  0 1019364 193556 78000 1122536   0    0     0     0    0 1391  3  3 95  0
