procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 1052248 185144 151600 1205820  0    0   305    56    0  700  7  6 87  0
 3  0 1052220 149236 151600 1205944  0    0     0   188    0 14422 15 13 72 0
 1  0 1052220 148804 151600 1205856  0    0     0     0    0 8600  9  8 83  0
 4  0 1052220 148708 151600 1205856  0    0     0     0    0 6558  8  7 86  0
 0  1 1052220 148556 151632 1205824  0    0     0  2328    0 13940 13 13 73 1
 3  0 1052220 148048 151748 1205856  0    0     0  1444    0 4402  7  6 85  1
 1  0 1052220 147952 151748 1205856  0    0     0     0    0 8134  9  7 84  0
 2  0 1052220 148060 151748 1205856  0    0     0     0    0 1543  4  3 93  0
 6  0 1052216 147176 151748 1205856  0    0     0     0    0 15503 15 15 71 0
 2  0 1052216 147176 151752 1205852  0    0     0   128    0 3161  4  4 92  0
 6  0 1052208 146696 151936 1205856  0    0     0  3200    0 14356 15 14 70 2
 2  0 1052208 146212 151936 1205940  0    0    84     0    0 4942  7  6 87  0
