procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0 1019388 219268 75424 1126952   0    0   264    51    0  689  7  6 87  0
 2  0 1019388 185568 75432 1127028   0    0     0   604    0 11806 18 14 68 0
 4  0 1019388 185200 75432 1127040   0    0     0     0    0 1401  3  2 94  0
 6  0 1019388 184564 75432 1127044   0    0     0     0    0 3266  8  6 86  0
 3  0 1019388 184028 75432 1127040   0    0     0     0    0 5444 11  9 80  0
 5  0 1019388 183440 75432 1127040   0    0     0     0    0 2437  3  4 93  0
 0  0 1019388 183876 75448 1127000   0    0     0   472    0 3778  9  7 84  0
 5  0 1019388 183552 75448 1126996   0    0     0     0    0 4783 11  9 81  0
 8  0 1019388 182652 75448 1127004   0    0     0     0    0 2582  4  3 93  0
 0  0 1019384 182280 75456 1127004   0    0     0    96    0 5647 11  9 80  0
 3  0 1019384 182132 75456 1127016   0    0     0     0    0 4726 10  7 83  0
 1  0 1019384 181916 75456 1126980   0    0     0   220    0 1899  3  4 93  0
 1  0 1019384 181692 75456 1126984   0    0     0     0    0 3584  7  7 86  0
 2  0 1019384 180800 75456 1127028   0    0     0     0    0 4363 10  7 83  0
 3  0 1011172 180976 75544 1127528   0    0   772   784    0 4287  7  6 86  0
