procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0 1066316 181708 156284 1200768  0    0   298    56    0  705  7  6 87  0
 5  0 1066208 107796 156288 1201072  0    0   280   328    0 14633 16 16 68 0
 0  0 1066204 161148 156288 1201072  0    0     0     0    0 5228  8  7 86  0
 0  0 1066200 160660 156344 1201076  0    0     0  1216    0 3358  6  5 88  1
 0  0 1066200 162880 156344 1201072  0    0     0     0    0 2529  6  4 90  0
 2  0 1066192 162504 156344 1201072  0    0     0     0    0 2918  7  5 88  0
 2  0 1066192 162324 156344 1201072  0    0     0    76    0 2817  5  5 90  0
 0  0 1066188 162084 156344 1201072  0    0     0     0    0 2546  5  4 91  0
 9  0 1066188 161924 156380 1201056  0    0     0   956    0 4011  6  6 87  1
 6  0 1066168 161220 156380 1201072  0    0     0     0    0 3238  6  5 90  0
 7  0 1066168 158800 156380 1201072  0    0     0    96    0 3389  9  5 86  0
 1  0 1066156 158820 156380 1201076  0    0     0     0    0 6929  9  6 84  0
 2  0 1066152 158296 156380 1201076  0    0     0    72    0 2960  4  3 93  0
 2  0 1066152 158004 156432 1201076  0    0     0  1304    0 4173  4  4 90  1
 4  0 1066152 157372 156432 1201076  0    0     0     0    0 2567  5  4 91  0
 3  0 1066152 156744 156432 1201080  0    0     0     0    0 2837  4  5 90  0
11  0 1066152 150932 156432 1201080  0    0     0     0    0 2549  6  5 89  0
 3  0 1066148 149760 156432 1201080  0    0     0    60    0 3839 13  7 80  0
