procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0 1060476 243776 76244 1109172   0    0   270    52    0  686  7  6 87  0
 0  0 1060476 213152 76252 1109256   0    0     0   468    0 11873 18 15 66 0
 4  0 1060476 212112 76252 1109260   0    0     0     0    0 2400  5  5 90  0
 0  0 1060476 211556 76252 1109260   0    0     0     0    0 3554  8  6 87  0
 1  0 1060476 210920 76252 1109256   0    0     0     0    0 4805  9  8 83  0
 3  0 1060476 210736 76252 1109256   0    0     0     0    0 2417  3  3 94  0
 0  0 1060476 210520 76268 1109224   0    0     0   384    0 4085 10  7 83  0
 1  0 1060476 210064 76268 1109224   0    0     0     0    0 5171 11  9 81  0
 8  0 1060476 209660 76276 1109224   0    0     0    80    0 1727  3  3 94  0
 3  0 1060472 224372 76276 1109216   0    0     0     0    0 5068 11  9 80  0
 9  0 1060472 219724 76276 1109240   0    0     0     0    0 5359 16  9 74  0
 3  0 1060180 209624 76336 1110244   0    0  1052   424    0 5934  7  7 85  0
 0  0 1060176 209284 76336 1110248   0    0     0   504    0 4611 10  9 81  0
 1  0 1060148 207648 76344 1110276   0    0     0   148    0 4661 11  8 81  0
 1  0 1060140 207276 76344 1110280   0    0     0     0    0 2445  4  3 93  0
