procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0 1237408 260984 107932 1025364  0    0   353    54    0  668  7  6 87  0
 0  0 1237332 227144 107940 1025400  0    0     0   228    0 24654 18 18 64 0
 5  0 1237332 226632 108092 1025400  0    0     0   856    0 3808  5  4 90  1
 0  0 1237332 225888 108092 1025400  0    0     0     0    0 7698 10  7 82  0
 3  0 1237372 234132 108092 1025364  0    0     0     0    0 12309 10 8 81  0
10  0 1237372 232832 108092 1025368  0    0     0     0    0 4348  4  4 92  0
 1  0 1237368 232152 108092 1025368  0    0     0   508    0 7742 11  7 82  0
 3  0 1237368 231852 108276 1025348  0    0     0   896    0 12190 11 10 79 0
 4  0 1237368 231528 108276 1025368  0    0     0     0    0 3530  4  4 92  0
 4  0 1237368 231184 108276 1025368  0    0     0     0    0 8008 10  8 82  0
 3  0 1237368 230672 108280 1025368  0    0     0    84    0 14574 13 10 77 0
 3  0 1237324 230440 108280 1025368  0    0     0     0    0 4289  4  5 91  0
 0  0 1237324 229896 108280 1025368  0    0     0    88    0 7864 10  8 82  0
 3  0 1237320 229340 108408 1025360  0    0     0  1152    0 11955 11 11 78 1
 1  0 1237320 229184 108408 1025368  0    0     0     0    0 3532  4  4 91  0
