procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1099888 280304 132728 1074496  0    0   339    55    0  679  7  6 87  0
 2  0 1097212 266356 132816 1074564  0    0    32  1168    0 17624 18 15 67 0
 0  0 1097152 265736 132816 1074564  0    0     0     0    0 10337 10 9 80  0
 0  0 1097152 264984 132816 1074564  0    0     0   456    0 6294  9  7 84  0
 1  0 1095352 263588 132816 1074572  0    0     0     0    0 12057 13 12 75 0
 2  0 1095344 263428 132816 1074572  0    0     0     0    0 3869  8  5 87  0
 0  1 1095344 263312 132972 1074564  0    0     0  4424    0 18243 14 16 67 2
 1  0 1095344 263304 132984 1074572  0    0     0   304    0 3111  6  5 89  0
 2  0 1095340 256360 132984 1074572  0    0     0    68    0 9922 14 11 76  0
 1  0 1095312 278868 132984 1074572  0    0     0    72    0 2008  8  3 89  0
 4  0 1095304 278580 132984 1074572  0    0     0     0    0 14334 15 12 73 0
 2  0 1095304 280496 133052 1074520  0    0     0   924    1 7307 10  9 81  0
