procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 1070276 226100 73708 1108432   0    0   268    52    0  688  7  6 87  0
 5  0 1070272 191268 73716 1108596   0    0     0   168    0 11776 16 14 70 0
 4  0 1070272 190756 73716 1108532   0    0     0     0    0 2267  4  4 92  0
 5  0 1070272 190048 73716 1108532   0    0     0   192    0 3564  7  6 87  0
 1  0 1070272 189608 73716 1108536   0    0     0     0    0 5010 10  9 82  0
 9  0 1070272 189020 73716 1108536   0    0     0     0    0 3090  5  4 91  0
 0  0 1070272 188564 73732 1108512   0    0     0   268    0 3543  8  7 85  0
 1  0 1070268 188216 73732 1108516   0    0     0     0    0 3942 10  7 83  0
 2  0 1070268 187472 73732 1108516   0    0     0   336    0 3177  5  4 91  0
 0  0 1070268 187348 73732 1108472   0    0     0     0    0 3418  9  6 85  0
 1  0 1070268 186360 73732 1108528   0    0     0     0    0 5360 10  8 81  0
 6  0 1070256 185760 73732 1108528   0    0     0     0    0 2604  5  5 90  0
 0  0 1070256 184768 73740 1108532   0    0     0    20    0 4555  9  7 83  0
 3  0 1070256 181908 73764 1108516   0    0     0   388    0 6286 13 10 77  0
 9  0 1070244 204464 73764 1108540   0    0     0     0    0 3114  8  4 88  0
