procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1068064 231476 147076 1109012  0    0   317    55    0  691  7  6 87  0
 1  0 1068044 190580 147100 1109336  0    0     0   828    0 8996 13 10 77  0
 3  0 1083360 201008 145384 1080760  0    0     0   536    0 11820 12 15 73 0
 7  0 1083360 203648 145392 1080576  0    0     0   168    0 7788 16 10 73  0
 3  0 1083360 203792 145400 1081036  0    0     0   520    0 1686  3  3 94  0
 0  0 1083340 202592 145408 1081476  0    0     0  1140    0 11303 18 14 68 0
 2  0 1083340 202644 145408 1081476  0    0     0   144    0 2134  7  4 90  0
 1  0 1083264 204036 145724 1085872  0    0  5276  1716    0 9489 11 13 75  1
 5  0 1082924 199060 145748 1086772  0    0   752   624    0 9441 15 12 74  0
 1  0 1082920 200844 145748 1086780  0    0     0     0    0 4508  9  6 85  0
 0  0 1082920 199356 145752 1087164  0    0     8   596    0 8427 14 10 76  0
 3  0 1082916 197852 145776 1087680  0    0     0  1356    0 3171  9  6 85  0
 2  0 1082916 196940 145920 1087672  0    0     0  1312    0 10331 11 11 77 1
 5  0 1082916 196192 145920 1087672  0    0     0    16    0 9387 13 11 76  0
 2  0 1082916 195932 145932 1088128  0    0     0  1144    0 2004  4  4 91  0
 0  0 1082960 202460 145932 1086876  0    0     0   552    0 10957 17 13 69 0
 7  0 1082960 202740 145932 1086824  0    0     0     0    0 2257  7  5 89  0
