procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 1016616 300024 78992 1116164   0    0   257    50    0  691  7  6 87  0
 6  0 1016616 257908 78996 1116224   0    0     0   156    0 11695 16 13 71 0
 6  0 1016616 259984 78996 1116228   0    0     0     0    0 11472 17 15 68 0
 6  0 1016616 259520 78996 1116228   0    0     0     0    0 11185 17 15 68 0
 7  0 1016612 259024 79004 1116232   0    0     0    88    0 10601 17 13 70 0
 3  0 1016612 259520 79004 1116232   0    0     0     0    0 7680 14 10 76  0
 5  0 1016612 259160 79004 1116224   0    0     0   148    0 11133 15 15 69 0
 7  0 1016612 258844 79004 1116232   0    0     0     0    0 5684 12 10 78  0
 8  0 1016612 257752 79004 1116232   0    0     0     0    0 10883 16 14 70 0
 5  0 1016612 257356 79004 1116232   0    0     0     0    0 7333 12 12 76  0
 4  0 1016608 256876 79012 1116236   0    0     0    76    0 11342 17 15 68 0
 6  0 1016608 256672 79012 1116236   0    0     0    72    0 7527 12 10 78  0
