procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0 1061704 259464 147160 1086164  0    0   318    55    0  689  7  6 87  0
 0  0 1061704 224852 147260 1086220  0    0     0   892    0 19807 18 14 68 1
 0  0 1061704 224440 147268 1086200  0    0     0    20    0 3275  4  4 92  0
 4  0 1061704 224268 147268 1086200  0    0     0     0    0 7853 11  8 81  0
 0  0 1061704 223112 147268 1086200  0    0     0     0    0 11140 11 9 80  0
 1  0 1061704 225460 147268 1086204  0    0     0     0    0 3959  5  4 91  0
 1  0 1061704 225396 147268 1086204  0    0     0    52    0 7336 10  8 82  0
 5  0 1061704 224744 147460 1086104  0    0     0  1216    0 12162 11 9 80  0
 3  0 1061704 224592 147460 1086204  0    0     0     0    0 3338  3  4 93  0
 1  0 1061704 224188 147460 1086204  0    0     0     0    0 7146  9  8 83  0
 4  0 1061704 223616 147460 1086204  0    0     0     0    0 13566 12 9 79  0
 0  0 1061696 223584 147460 1086216  0    0     0     0    0 3344  5  3 92  0
 1  0 1061692 223724 147460 1086200  0    0     0   112    0 6323 10  7 82  0
 2  0 1061692 216548 147544 1086148  0    0     0  1020    1 13336 16 11 72 1
 1  0 1061692 216376 147544 1086204  0    0     0     0    0 3356  4  3 93  0
