procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1050524 179032 152616 1206292  0    0   303    56    0  701  7  6 87  0
 0  0 1050524 137084 152616 1206328  0    0     0   908    0 16073 15 15 69 1
 0  0 1050524 136552 152616 1206328  0    0     0     0    0 12675 12 11 77 0
 3  0 1050524 135996 152616 1206328  0    0     0     0    0 5520  8  7 86  0
 1  0 1050524 135780 152616 1206328  0    0     0     0    0 6293  7  6 86  0
 5  0 1050524 135740 152616 1206328  0    0     0     0    0 3454  5  3 92  0
 3  0 1050524 132508 152616 1206328  0    0     0  3076    0 17012 16 13 69 2
 2  0 1050524 132236 152688 1206328  0    0     0  1188    0 4609  6  6 88  1
 5  0 1050524 125524 152688 1206328  0    0     0     0    0 15067 16 13 70 0
 0  0 1050520 127492 152688 1206328  0    0     0    52    0 4079 10  6 84  0
 2  0 1050520 127024 152688 1206328  0    0     0     0    0 13438 15 12 73 0
 1  0 1050520 127056 152704 1206328  0    0     0  1516    1 5443  6  6 87  1
