procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0 999236 331324  80892 1120384   0    0   253    50    0  692  7  6 87  0
 4  0 999232 290672  80896 1120340   0    0     0   232    0 12351 16 14 69 0
 0  0 999232 290380  80896 1120432   0    0     0     0    0 10573 16 13 71 0
 6  0 999232 290112  80896 1120436   0    0     0     0    0 7679 14 13 74  0
 5  0 999232 289604  80896 1120440   0    0     0     0    0 10265 16 13 71 0
 3  0 999208 289452  80896 1120440   0    0     0   168    0 7153 10 13 77  0
 4  0 999208 289776  80896 1120444   0    0     0     0    0 11121 16 14 70 0
 6  0 999208 289492  80904 1120444   0    0     0    64    0 7759 13 12 75  0
 5  0 999208 288664  80908 1120440   0    0     0    96    0 11510 17 15 69 0
 3  0 999208 288304  80908 1120448   0    0     0     0    0 7510 14 11 75  0
 2  0 997616 285528  80932 1121572   0    0  1240   428    0 11267 17 16 67 0
12  0 997616 284984  80932 1121688   0    0     0     0    0 6995 11 11 78  0
