procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1103508 367116 131492 1019676  0    0   338    54    0  678  7  6 87  0
 1  0 1102876 327452 131492 1019716  0    0     0   164    0 14188 15 15 70 0
 0  0 1102876 326688 131492 1019716  0    0     0    96    0 11683 12 11 77 0
 1  0 1102876 326728 131492 1019716  0    0     0    96    0 5055  8  7 85  0
 0  0 1102876 326316 131492 1019716  0    0     0     0    0 5482  7  7 87  0
 3  1 1102936 333892 131500 1019708  0    0     0   892    0 4411  5  5 90  0
 7  0 1101420 277336 132060 1055608  0    0 36260  3676    1 22776 19 18 59 4
13  0 1101160 247828 132256 1068828  0    0 13264   964    1 8377 16  9 74  1
 1  0 1100244 244728 132308 1072512  0    0  3416  4168    0 21331 20 13 65 2
 1  0 1100236 244760 132308 1072512  0    0     0     0    0 3708  6  7 88  0
 3  0 1100232 239736 132428 1072728  0    0     0  1600    0 14066 16 14 69 1
 4  0 1100232 240372 132720 1072748  0    0     0  4324    1 7485  7  9 81  3
