procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1034564 279440 74896 1113820   0    0   265    51    0  689  7  6 87  0
 3  0 1034564 236388 74920 1113908   0    0     0   392    0 9621 18 12 71  0
 2  0 1034564 228324 74920 1113920   0    0     0   380    0 3398  8  6 86  0
 1  0 1034552 226532 74944 1114444   0    0   496   264    0 6408 16 10 73  0
 3  0 1034552 226188 74944 1114400   0    0     0     0    0 1654  3  3 94  0
 0  0 1034552 224520 74952 1114424   0    0     0   100    0 5563 13  9 78  0
 5  0 1034552 224292 74952 1114452   0    0     0     0    0 2632  8  6 86  0
 1  0 1034552 222904 74960 1114460   0    0     0   364    0 4293  8  7 85  0
 0  0 1034324 221500 75024 1117936   0    0  3592   704    0 7794 15 11 74  0
 6  0 1034324 221296 75024 1117980   0    0     0     0    0  954  2  3 95  0
 0  0 1034316 218720 75040 1118044   0    0   108   288    0 6014 14 10 76  0
 2  0 1034316 217580 75064 1118100   0    0     0   324    0 3417  9  7 84  0
 0  0 1034316 217032 75064 1118104   0    0     0   512    0 3214  6  6 88  0
 2  0 1034304 213824 75080 1118132   0    0     0   236    0 6909 17 12 71  0
 6  0 1034300 212724 75080 1118100   0    0     0     0    0 3158  7  6 88  0
 0  0 1034296 213688 75088 1118120   0    0     0   164    0 5678 13 10 76  0
 2  0 1034296 212760 75088 1118148   0    0     0     0    0 3520 10  6 83  0
