procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0 1072076 194632 85696 1137568   0    0   277    53    0  682  7  6 87  0
 0  0 1072076 147696 85704 1137660   0    0     0   212    0 13708 17 15 68 0
 4  0 1072076 147528 85712 1137660   0    0     0    20    0 1710  4  3 93  0
 0  0 1072076 146596 85712 1137668   0    0     0     0    0 3441  7  7 86  0
 3  0 1072072 146184 85712 1137660   0    0     0   148    0 5425  9  9 82  0
 5  0 1072072 146048 85712 1137668   0    0     0     0    0 1805  4  4 93  0
 1  0 1072072 144896 85728 1137644   0    0     0   264    0 4357  9  6 85  0
 2  0 1072072 145348 85728 1137652   0    0     0    12    0 4496 10  8 82  0
 3  0 1072072 144316 85728 1137648   0    0     0     0    0 3121  5  4 91  0
 4  0 1072020 159472 85728 1137648   0    0     0   336    0 4888 12  8 80  0
 7  0 1071948 158792 85728 1137648   0    0     0     0    0 5011 14 10 76  0
 6  0 1071936 157784 85736 1137652   0    0     0    20    0 3024  5  5 91  0
 0  0 1071936 157044 85736 1137620   0    0     0     0    0 4508  9  8 83  0
 5  0 1071928 155600 85744 1137640   0    0     0    60    0 5712 12  9 79  0
 1  0 1071924 154200 85768 1137640   0    0     0   600    0 3095  6  4 90  0
