procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 1197884 301824 88324 1052964   0    0   362    54    0  663  7  6 87  0
 2  0 1197856 259876 88324 1053072   0    0    68   172    0 14344 17 14 69 0
 1  0 1197856 260312 88480 1053032   0    0     0  1488    0 11021 10 10 79 1
 1  0 1197844 259676 88488 1053072   0    0     0   140    0 8137 12 10 78  0
 1  0 1197788 253228 88496 1053072   0    0     0    68    0 11391 16 12 72 0
 1  0 1197788 253472 88496 1053072   0    0     0     0    0 4266  6  5 89  0
 0  0 1197752 251696 88496 1053072   0    0     0     0    0 15754 16 14 70 0
 8  1 1197684 251260 89160 1053640   0    0   572  3460    1 7252 12 10 77  2
 1  0 1197684 250708 89332 1053632   0    0     0  1572    0 9424  8  8 83  1
 0  0 1196256 230416 94164 1068364   0    0 19500     0    1 2238  2  4 94  0
 0  0 1196004 229920 94164 1068372   0    0     0     0    0 2641  4  3 93  0
 0  0 1196000 229436 94164 1068372   0    0     0     0    0 1379  3  4 94  0
