procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 5  0 1113436 265296 134716 1044576  0    0   333    55    0  680  7  6 87  0
 4  0 1113488 260564 134716 1044576  0    0     0   156    0 21567 18 15 68 0
 4  0 1113488 260204 134716 1044580  0    0     0    40    0 3815  4  4 92  0
 0  0 1113488 259628 134716 1044580  0    0     0   812    0 7353 10  9 81  0
 3  0 1113488 260060 134716 1044580  0    0     0     0    0 13325 9  8 83  0
 1  0 1113488 259640 134716 1044584  0    0     0     0    0 4056  4  4 92  0
 3  0 1113488 259224 134716 1044584  0    0     0     0    0 8457 10  9 82  0
 1  0 1113488 259104 134716 1044584  0    0     0     0    0 8393  9  8 83  0
 6  0 1113488 258960 134760 1044560  0    0     0  1096    0 4874  4  5 91  1
 0  0 1113488 258636 134760 1044584  0    0     0     0    0 8371 12  9 79  0
 2  0 1113480 258608 134760 1044584  0    0     0     0    0 10858 11 7 82  0
 1  0 1113480 258048 134760 1044584  0    0     0     0    0 4414  4  5 91  0
 5  0 1113480 258484 134760 1044584  0    0     0     0    0 8473 10  9 81  0
 0  0 1113480 263188 134772 1044564  0    0     0   964    0 14143 13 8 79  0
 3  0 1113480 263708 134772 1044584  0    0     0     0    0 3594  4  3 92  0
