procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 1208536 240752 59836 1087900   0    0   373    53    0  655  6  6 87  0
 2  0 1208524 205976 59844 1087940   0    0     0   160    0 23023 17 15 67 0
 1  0 1208524 205480 59844 1087940   0    0     0   100    0 4255  6  4 90  0
 0  0 1208520 204364 60052 1087944   0    0     0   900    0 7023  9  8 82  0
 0  0 1208480 203812 60180 1088000   0    0   120    84    0 11446 10 9 82  0
 2  0 1208480 203612 60180 1088000   0    0     0     0    0 4102  4  4 92  0
 0  0 1208476 203072 60180 1088000   0    0     0     0    0 8800 11  8 81  0
 6  0 1208476 203072 60180 1088000   0    0     0   144    0 11723 10 7 82  0
 6  0 1208436 202264 60404 1088000   0    0     0  1164    0 7290  9  8 83  1
 0  0 1208420 201628 60404 1088000   0    0     0     0    0 7592 10  8 82  0
 2  0 1208408 201068 60404 1088000   0    0     0     0    0 11359 10 8 81  0
 1  0 1208408 210820 60404 1088108   0    0   108     0    0 5218 12  5 83  0
 2  0 1208408 213052 60412 1088108   0    0     0    68    0 7819 11  7 82  0
 3  0 1208408 211912 60620 1088108   0    0     0   980    0 13328 10 10 80 0
 1  0 1208392 211788 60620 1088368   0    0   260     0    0 4209  4  4 92  0
