procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1018840 232716 78480 1122764   0    0   258    50    0  691  7  6 87  0
 3  0 1018840 190564 78508 1122848   0    0     0   504    0 10179 16 13 71 0
 0  0 1018840 189944 78508 1122848   0    0     0     0    0 3102  6  5 89  0
 1  0 1018840 187704 78516 1122904   0    0     0   116    0 5564 14 10 76  0
 0  0 1018840 187620 78516 1122852   0    0     0   360    0 1971  4  4 92  0
 0  0 1018840 187104 78524 1122872   0    0     0   184    0 5348 14  9 77  0
 1  0 1018840 186968 78524 1122912   0    0     0     0    0 3049  8  4 87  0
 0  0 1018840 185476 78532 1122916   0    0     0    76    0 4286  9  8 83  0
 2  0 1018840 183876 78540 1122896   0    0     0    80    0 5671 13 11 76  0
 2  0 1018840 183756 78540 1122896   0    0     0   252    0 1142  2  2 95  0
 0  0 1018840 182640 78548 1122936   0    0     0   132    0 5939 14 11 75  0
 2  0 1018828 179784 78580 1122976   0    0     0   404    0 3479 11  7 82  0
 0  0 1018828 179128 78580 1122908   0    0     0     0    0 3832  7  7 86  0
 2  0 1018828 170276 78588 1122940   0    0     0   156    0 7040 19 12 70  0
 0  0 1018828 171260 78588 1122896   0    0     0   476    0 2820  6  4 90  0
 0  0 1018824 169280 78596 1123032   0    0   112   136    0 5955 14 11 75  0
 3  0 1018824 169032 78596 1123068   0    0     0     0    0 3472  9  6 86  0
