procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0 1029940 200164 85480 1171108   0    0   280    53    0  681  7  6 87  0
 1  0 1029896 158244 85488 1171144   0    0     0   196    0 12860 16 14 69 0
 1  0 1029896 158696 85488 1171172   0    0     0     0    0 12212 17 16 67 0
 1  0 1029896 157624 85488 1171172   0    0     0     0    0 11269 17 15 67 0
 2  0 1029968 170600 85452 1171156   0    0     0     0    0 11628 17 16 67 0
 3  0 1029968 169984 85452 1171224   0    0    76   156    0 8327 12 12 76  0
 0  0 1029960 168860 85452 1171228   0    0     0     0    0 10840 16 15 69 0
 1  0 1029960 167976 85460 1171228   0    0     0    68    0 8402 14 11 75  0
 1  0 1029960 167164 85460 1171232   0    0     0     0    0 11113 15 15 69 0
 3  0 1029960 166428 85460 1171232   0    0     0     0    0 7482 12 12 76  0
 0  0 1029948 165148 85460 1171236   0    0     0     0    0 12158 17 15 68 0
 0  0 1029916 164108 85460 1171236   0    0     0   124    0 7639 11 12 77  0
