procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 1079536 344152 139456 1049884  0    0   329    55    0  684  7  6 87  0
 2  0 1079488 264128 139456 1050056  0    0    60   248    0 13935 15 17 68 0
 1  0 1079484 263780 139456 1049968  0    0     0     0    0 5425  8  7 85  0
 0  0 1079484 262872 139528 1049968  0    0     0  1196    0 3226  6  5 88  1
 0  0 1079484 264484 139528 1049968  0    0     0     0    0 2358  6  5 90  0
 0  0 1079484 264172 139528 1049968  0    0     0     0    0 3112  6  5 88  0
 2  0 1079484 264052 139528 1049968  0    0     0    80    0 2630  5  4 91  0
 0  0 1079484 264556 139528 1049968  0    0     0     0    0 2546  5  5 91  0
 9  0 1079484 263116 139628 1049944  0    0     0   924    0 4487  8  6 85  1
 5  0 1079476 268192 139632 1049968  0    0     0    96    0 2620  7  4 89  0
 7  0 1079472 267720 139632 1049968  0    0     0     0    0 3041  7  5 88  0
 3  0 1079444 268176 139632 1049972  0    0     0    28    0 7023 11  9 80  0
 0  0 1079444 267920 139640 1049972  0    0     0    28    0 2086  4  3 92  0
 4  0 1079444 267588 139664 1049972  0    0     0  1164    0 3601  5  6 88  1
 8  0 1079408 267236 139664 1049972  0    0     0     0    0 2851  6  5 89  0
 0  0 1079408 266432 139664 1049976  0    0     0     0    0 2837  6  5 89  0
 0  0 1079408 266400 139664 1049976  0    0     0     0    0 2494  5  4 91  0
 1  0 1079408 265932 139664 1049976  0    0     0    64    0 2294  4  4 91  0
