procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 1074432 267468 147344 1087168  0    0   312    56    0  694  7  6 87  0
 1  0 1072208 226124 147344 1087208  0    0     0  1632    0 15313 15 13 71 1
 0  0 1072208 225756 147344 1087208  0    0     0     0    0 9627 10  8 82  0
 0  0 1072208 228512 147344 1087208  0    0     0   128    0 6009 11  6 83  0
 0  0 1072208 227968 147344 1087208  0    0     0    60    0 10936 11 11 78 0
 3  0 1072208 227904 147344 1087208  0    0     0     0    0 2438  6  4 90  0
 4  0 1072208 227668 147344 1087208  0    0     0  3952    0 17680 13 15 70 2
 6  0 1072204 227936 147396 1087208  0    0     0   596    0 2359  6  4 90  0
 1  0 1072204 226936 147396 1087208  0    0     0     0    0 14308 15 12 73 0
 0  0 1072204 227036 147396 1087208  0    0     0    56    0 3697  4  5 91  0
 4  0 1072200 226552 147396 1087208  0    0     0     0    0 13659 14 13 73 0
 0  0 1072200 226680 147396 1087208  0    0     0     0    0 1363  1  2 97  0
