procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 1020044 327996 149528 1089404  0    0   305    56    0  698  7  6 87  0
 1  0 1020044 286420 149604 1089440  0    0     0   928    0 13514 15 13 71 1
 0  0 1020044 286280 149604 1089440  0    0     0     0    0 10443 10 9 81  0
 0  0 1020044 285228 149604 1089440  0    0     0     0    0 5579  9  7 85  0
 2  0 1020044 284156 149604 1089440  0    0     0     0    0 11729 11 11 78 0
 2  0 1020044 284136 149604 1089440  0    0     0    20    0 2574  6  4 90  0
 1  1 1020044 283972 149620 1089440  0    0     0  3904    0 17441 15 16 67 2
 3  0 1020044 283940 149624 1089440  0    0     0   640    0 3010  4  4 91  1
 0  0 1020044 275696 149624 1089440  0    0     0    60    0 15910 20 12 68 0
11  0 1020044 279072 149624 1089440  0    0     0   132    0 2581  8  5 87  0
 0  0 1020040 277336 149624 1089440  0    0     0     0    0 13034 14 14 72 0
 1  0 1020040 277088 149624 1089440  0    0     0  1516    0 5362  6  7 86  1
