procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 1116428 409036 122596 1017912  0    0   344    54    0  675  7  6 87  0
 3  0 1116416 365868 122712 1017876  0    0     0   980    0 13853 16 13 70 0
 1  0 1116416 365520 122712 1017948  0    0     0     0    0 7987  8  8 84  0
 4  0 1116416 364864 122712 1017948  0    0     0     0    0 5803  8  7 85  0
 9  0 1116416 364280 122712 1017948  0    0     0     0    0 11697 12 11 77 0
 4  0 1116412 364176 122712 1017948  0    0     0     0    0 4125  7  6 88  0
 3  0 1116160 356940 122828 1017880  0    0     0  4228    1 18027 18 16 64 2
 6  0 1116160 356780 122828 1017948  0    0     0     0    0 3428  5  4 91  0
 0  0 1116160 356324 122836 1017948  0    0     0    60    0 10093 11 9 79  0
 0  0 1116156 356076 122836 1017948  0    0     0     0    0 1458  3  3 95  0
 1  0 1116156 356632 122836 1017948  0    0     0     0    0 12835 15 12 74 0
 0  1 1116156 356616 122992 1017832  0    0     0  1508    0 5469  6  7 86  1
