procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 997528 320216  81184 1121780   0    0   253    50    0  692  7  6 87  0
 3  0 997516 262588  81200 1121792   0    0     0   260    0 12504 15 14 71 0
 1  0 997516 260820  81200 1121816   0    0     0     0    0 4954  6  7 86  0
 3  0 997508 253008  81208 1121844   0    0    28   436    0 3609 13  8 79  0
 5  0 997508 255176  81208 1121844   0    0     0     0    0 3079 10  6 84  0
 4  0 997508 254692  81216 1121844   0    0     0   124    0 3455  9  7 84  0
 4  0 997496 251728  81216 1121844   0    0     0     0    0 4906  7  7 86  0
 2  0 997496 253764  81216 1121844   0    0     0     0    0 2651  8  5 87  0
 8  0 997496 255536  81224 1121856   0    0     0   292    0 4016 13  8 79  0
 3  0 997476 254920  81224 1121856   0    0     0     0    0 2922  8  5 87  0
 0  0 997464 254056  81224 1121864   0    0     0     0    0 2999  8  6 86  0
 2  0 997464 253092  81240 1121860   0    0     0   288    0 2871  9  6 85  0
 1  0 997448 251784  81240 1121860   0    0     0     0    0 5138  9  7 85  0
 4  0 997448 251996  81240 1121860   0    0     0   208    0 2887  8  6 86  0
 0  0 997448 251584  81240 1121860   0    0     0     0    0 2676  8  6 86  0
 0  0 997448 250984  81240 1121860   0    0     0     0    0 2860  8  5 87  0
 1  0 997448 290416  81260 1121820   0    0     0   320    0 2286  5  5 90  0
 0  0 997448 290432  81260 1121820   0    0     0     0    0  951  2  2 96  0
