procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0 1050328 169048 153460 1206248  0    0   301    56    0  702  7  6 87  0
 0  0 1050316 135576 153576 1206268  0    0     0  1132    0 20822 18 15 67 1
 1  0 1050316 135080 153576 1206288  0    0     0     0    0 3344  4  3 93  0
 1  0 1050316 134520 153576 1206288  0    0     0     0    0 7459 10  7 83  0
 6  0 1050312 136904 153576 1206288  0    0     0     0    0 13818 11 8 81  0
 4  0 1050312 136608 153576 1206292  0    0     0    24    0 4883  4  5 92  0
 1  0 1050308 136920 153576 1206292  0    0     0     0    0 6989  9  7 84  0
 4  0 1050308 136384 153580 1206288  0    0     0  1312    0 10524 10 9 81  0
 2  0 1050292 136296 153580 1206292  0    0     0    56    0 4226  5  5 91  0
 1  0 1050292 135940 153580 1206292  0    0     0     0    0 7202 10  8 82  0
 4  0 1050292 135412 153580 1206292  0    0     0    68    0 10698 11 8 80  0
 4  0 1050268 134804 153580 1206292  0    0     0     0    0 4382  5  7 88  0
 1  0 1050268 134740 153580 1206292  0    0     0   404    0 6168  9  7 83  0
 1  0 1050268 134128 153580 1206292  0    0     0  1120    0 13244 11 9 80  0
 2  0 1050268 133660 153580 1206292  0    0     0     0    0 3839  4  4 91  0
