procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1020392 347256 148356 1089988  0    0   310    56    0  695  7  6 87  0
 4  1 1020388 305012 148356 1090024  0    0     0   668    0 14609 16 14 70 0
 0  0 1020388 304932 148356 1090024  0    0     0   744    0 9700  9 10 80  1
 8  0 1020388 304288 148356 1090024  0    0     0     0    0 7145  9  8 83  0
 1  0 1020388 304204 148356 1090024  0    0     0     0    0 12821 12 11 77 0
 1  0 1020388 304160 148356 1090024  0    0     0     0    0 5300  8  6 86  0
 3  1 1020360 296744 148356 1090024  0    0     0   396    0 15691 18 12 70 0
 2  0 1020360 296736 148376 1090004  0    0     0  4896    1 5937  6 10 80  4
 1  0 1020360 296496 148376 1090024  0    0     0    44    0 10866 12 10 78 0
 2  0 1020360 295908 148376 1090024  0    0     0     0    0 1582  5  3 92  0
 0  0 1020360 293272 148376 1090024  0    0     0    96    0 13798 15 12 74 0
 1  0 1020356 293264 148376 1090024  0    0     0     0    0 5629  7  6 87  0
