procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 997612 313812  80996 1121624   0    0   253    50    0  692  7  6 87  0
 8  0 997608 271264  81012 1121664   0    0     0   408    0 9516 16 13 71  0
 0  0 997604 269664  81016 1121708   0    0     0   132    0 3845  6  6 87  0
 4  0 997604 267908  81024 1121636   0    0     0   120    0 4404 11  8 81  0
 0  0 997604 267736  81024 1121704   0    0     0     0    0 2840  5  6 89  0
 1  0 997604 277796  81032 1121724   0    0     0   120    0 6145 14 10 76  0
 1  0 997604 277480  81032 1121724   0    0     0   364    0 1837  7  4 89  0
 0  0 997600 274044  81040 1121760   0    0     0   100    0 7149 11 11 78  0
 0  0 997600 270712  81076 1121804   0    0    72   516    0 6686 17 10 73  0
 0  0 997596 270656  81076 1121816   0    0     0     0    0  847  2  2 97  0
 0  0 997596 269472  81084 1121736   0    0     0    84    0 6309 15 12 73  0
 4  0 997596 268052  81100 1121788   0    0     0   812    0 2711  8  6 86  0
 9  0 997596 267904  81100 1121796   0    0     0     0    0 3488  7  7 86  0
 1  0 997592 266364  81116 1121868   0    0     0   168    0 6142 14 11 75  0
 0  0 997588 287560  81116 1121812   0    0     0     0    0 3273  7  5 88  0
 0  0 997564 286500  81124 1121832   0    0     0   168    0 5094 12 10 78  0
 1  0 997564 286380  81124 1121872   0    0     0   436    0 2103  8  4 88  0
