procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 985232 174160  82368 1209588   0    0   287    54    0  678  7  6 87  0
 7  0 985156 130612  82376 1209692   0    0    32   200    0 13557 17 16 67 0
 5  0 985136 131584  82376 1209696   0    0     0     0    0 12460 18 15 67 0
 6  0 985096 130840  82376 1209700   0    0     0     0    0 11655 16 17 67 0
 1  0 985080 129696  82376 1209700   0    0     0   212    0 10599 15 14 71 0
 6  0 985072 129788  82376 1209676   0    0    56     0    0 5956 12 11 77  0
 3  0 985064 128236  82376 1209736   0    0     0     0    0 11478 15 15 70 0
 4  0 985056 127468  82384 1209736   0    0     0    68    0 5842 11 10 79  0
 5  0 985056 126392  82384 1209740   0    0     0     0    0 11374 16 16 69 0
 8  0 985040 125052  82384 1209740   0    0     0   128    0 9340 14 14 72  0
 1  0 985012 124572  82384 1209740   0    0     0     0    0 6045  6  7 87  0
 0  0 985012 124464  82384 1209720   0    0     0     0    0  621  1  1 99  0
