procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1248196 254868 110088 1043120  0    0   353    54    0  670  7  6 87  0
 7  0 1247996 219496 110200 1043008  0    0     0  1056    0 14733 17 13 70 1
 0  0 1247984 219264 110200 1043088  0    0     0    16    0 8407  9  8 84  0
 2  0 1247980 218368 110200 1043088  0    0     0     0    0 5630  8  7 85  0
 1  0 1248060 216776 110200 1042892  0    0     0   108    0 10348 12 10 79 0
12  0 1248160 219296 110200 1040388  0    0     0     0    0 4006  7  5 88  0
 4  0 1248160 218876 110200 1040388  0    0     0     0    0 9247 11  7 83  0
 4  0 1248152 217920 110892 1040380  0    0     0  4564    1 6845  7 11 78  3
 5  0 1248144 216532 110892 1040388  0    0     0    56    0 17765 16 14 70 0
 2  0 1248144 216540 110892 1040388  0    0     0     0    0 5179  7  6 88  0
 6  0 1248144 216344 110892 1040388  0    0     0    36    0 13118 15 12 72 0
 1  0 1248136 216392 110892 1040388  0    0     0     0    0 4532  5  7 88  0
