procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0 1062988 289976 75884 1108608   0    0   271    52    0  686  7  6 87  0
 2  0 1062972 247784 75892 1108760   0    0     0   212    0 13668 17 16 66 0
 3  0 1062972 248672 75892 1108684   0    0     0     0    0 11351 17 16 68 0
 2  0 1062972 247428 75892 1108688   0    0     0     0    0 11646 17 17 66 0
 1  0 1062964 247244 75892 1108680   0    0     0     0    0 11479 18 15 68 0
 2  0 1062964 247036 75892 1108684   0    0     0     0    0 10552 16 15 69 0
 0  0 1062964 245992 75892 1108684   0    0     0   208    0 11432 17 15 68 0
 1  0 1062964 245400 75900 1108688   0    0     0    92    0 8684 16 12 72  0
 1  0 1062964 245428 75900 1108688   0    0     0     0    0 10778 16 14 70 0
 3  0 1062964 245212 75900 1108688   0    0     0     0    0 7380 12 12 76  0
 0  0 1062964 244916 75900 1108692   0    0     0     0    0 11201 17 15 68 0
 1  0 1062964 244940 75900 1108692   0    0     0   160    0 8367 12 12 75  0
