procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0 1232652 270100 106792 1032356  0    0   354    54    0  668  7  6 87  0
 2  0 1237388 210500 106788 1026824  0    0     0   352    0 15789 18 16 66 0
 0  0 1237384 209724 106788 1026652  0    0     0     0    0 4538  8  7 85  0
 0  0 1237384 208908 106980 1026592  0    0     0   908    0 3266  6  4 89  1
 0  0 1237380 210836 106980 1026652  0    0     0   156    0 2606  6  4 90  0
 5  0 1237380 210040 106980 1026652  0    0     0     0    0 3173  7  5 88  0
 2  0 1237376 209912 106980 1026652  0    0     0     0    0 3062  5  6 89  0
 3  0 1237376 209464 106980 1026652  0    0     0     0    0 3326  7  5 88  0
 4  0 1237376 208872 107196 1026516  0    0     0   980    0 3241  6  5 89  0
 1  0 1237368 208120 107196 1026652  0    0     0     4    0 2608  5  5 90  0
 0  0 1237316 215140 107204 1026644  0    0     0    96    0 7098 15  8 77  0
 1  0 1237308 227612 107204 1026616  0    0     0     0    0 4897 15  8 78  0
 0  0 1237308 230356 107220 1026608  0    0     0   116    0 2968  6  5 89  0
 1  0 1237308 229836 107392 1026548  0    0     0  1164    0 3748  6  5 88  1
 1  0 1237100 232584 107392 1026616  0    0     0     0    0 2978  7  5 88  0
 1  0 1237088 232100 107392 1026620  0    0     0   140    0 3482  8  6 86  0
 1  0 1237088 232016 107392 1026620  0    0     0     0    0 2372  5  4 91  0
 2  0 1237088 231264 107392 1026620  0    0     0    16    0 2962  6  4 89  0
